AV_x,AV_y,AV_steer,AV_vel,AV_yaw,npc_x,npc_y,Rollout_num,is_attack
101.46,-133.43,0.2,1.17,-0.01,127.25,-133.3,4,0
101.75,-133.42,-0.06,1.39,0.01,127.4,-133.31,4,0
102.09,-133.42,0.02,1.68,0.01,127.74,-133.31,4,0
102.43,-133.43,-0.01,1.93,0.01,128.17,-133.31,4,0
102.88,-133.42,0.05,2.17,-0.01,128.78,-133.31,4,0
103.35,-133.42,-0.04,2.44,0.01,129.38,-133.31,4,0
103.92,-133.42,0.04,2.77,-0.01,130.04,-133.31,4,0
104.57,-133.41,-0.04,3.06,0.01,130.7,-133.31,4,0
105.19,-133.43,-0.04,3.32,-0.01,131.3,-133.31,4,0
105.87,-133.42,0.01,3.51,-0.01,131.9,-133.32,4,0
106.66,-133.44,0.07,3.75,-0.01,132.56,-133.32,4,0
107.53,-133.43,0.01,4.01,0.01,133.22,-133.33,4,0
108.43,-133.41,-0.02,4.27,0.01,133.88,-133.33,4,0
109.43,-133.44,0.03,4.55,-0.01,134.54,-133.34,2,0
110.43,-133.43,0.15,4.83,0.04,135.2,-133.35,2,0
111.45,-133.34,0.15,5.11,0.09,135.8,-133.36,2,0
112.57,-133.2,0.11,5.36,0.15,136.46,-133.36,1,0
113.67,-133.03,0.06,5.53,0.18,137.06,-133.37,1,0
114.84,-132.83,0.02,5.51,0.19,137.72,-133.38,1,0
116.06,-132.59,0.03,5.55,0.19,138.38,-133.39,1,0
117.24,-132.34,0.05,5.55,0.21,139.04,-133.4,1,0
118.33,-132.12,0.07,5.53,0.22,139.64,-133.41,1,0
119.49,-131.84,0.04,5.52,0.25,140.3,-133.41,0,0
120.7,-131.55,-0.06,5.55,0.24,140.96,-133.42,0,0
121.77,-131.32,-0.12,5.55,0.2,141.56,-133.43,0,0
123.41,-131.15,-0.19,5.52,0.09,142.46,-133.43,2,1
124.5,-131.11,-0.15,5.54,0.01,143.06,-133.44,2,1
125.74,-131.15,-0.06,5.55,-0.05,143.72,-133.44,2,1
126.95,-131.21,0.03,5.52,-0.07,144.38,-133.44,2,1
128.17,-131.28,0.1,5.55,-0.04,145.04,-133.44,2,1
129.27,-131.3,0.12,5.55,0.01,145.64,-133.44,2,1
130.49,-131.25,0.04,5.55,0.05,146.3,-133.44,2,1
131.71,-131.2,-0.02,5.55,0.06,146.96,-133.44,2,1
132.93,-131.14,-0.04,5.55,0.04,147.62,-133.44,2,1
134.14,-131.12,-0.05,5.55,0.02,148.28,-133.44,2,1
135.37,-131.1,0.01,5.55,0.01,148.94,-133.44,2,1
136.47,-131.08,0.01,5.54,0.01,149.54,-133.44,2,1
137.67,-131.08,0.03,5.52,0.01,150.2,-133.44,2,1
138.81,-131.08,0.01,5.52,0.02,150.8,-133.44,2,1
140.02,-131.06,0.01,5.52,0.02,151.46,-133.44,2,1
141.11,-131.04,0.01,5.52,0.02,152.06,-133.44,2,1
142.33,-131.01,-0.03,5.52,0.01,152.72,-133.44,2,1
143.55,-131,-0.02,5.52,-0.01,153.38,-133.44,2,1
144.79,-131.03,0.02,5.55,-0.01,154.04,-133.44,2,1
145.99,-131.04,0.02,5.55,0.01,154.7,-133.44,2,1
147.18,-131.04,0.02,5.54,0.01,155.36,-133.44,2,1
148.32,-131.02,-0.01,5.55,0.01,155.96,-133.44,2,1
149.53,-131.01,0.01,5.52,0.01,156.62,-133.44,2,1
150.75,-131,-0.01,5.55,0.01,157.28,-133.44,2,1
151.88,-131,-0.01,5.55,0.01,157.88,-133.44,2,1
153.08,-131,-0.01,5.55,0.01,158.54,-133.45,2,1
154.19,-131,-0.01,5.51,-0.01,159.14,-133.45,2,1
155.41,-131.01,-0.02,5.53,-0.01,159.8,-133.45,2,1
156.63,-131.01,-0.01,5.55,-0.02,160.46,-133.45,2,1
157.72,-131.03,0.01,5.55,-0.02,161.06,-133.45,2,1
158.85,-131.05,0.01,5.55,-0.01,161.66,-133.45,2,1
160.06,-131.03,0.02,5.55,-0.01,162.32,-133.45,2,1
161.15,-131.05,-0.01,5.55,-0.01,162.92,-133.45,2,1
162.37,-131.05,0.01,5.53,0.01,163.58,-133.45,2,1
163.6,-131.06,0.01,5.55,0.01,164.24,-133.45,2,1
164.83,-131.04,-0.02,5.52,0.01,164.9,-133.45,2,1
165.94,-131.03,-0.05,5.55,-0.01,165.5,-133.45,4,1
167.15,-131.06,-0.14,5.54,-0.04,166.16,-133.45,4,1
168.25,-131.14,-0.19,5.52,-0.11,166.76,-133.45,4,1
169.23,-131.29,0.05,2.4,-0.18,167.42,-133.45,4,1
169.32,-131.29,-0.13,0,-0.19,168.08,-133.45,4,1
169.34,-131.3,0.18,0,-0.19,168.68,-133.45,4,1
169.36,-131.3,-0.32,0,-0.19,169.34,-133.45,4,1
169.35,-131.29,-0.26,0,-0.19,170,-133.45,4,1
169.35,-131.3,-0.05,0,-0.19,170.66,-133.45,4,1
169.36,-131.31,-0.19,0,-0.19,171.26,-133.45,4,1
169.34,-131.31,-0.05,0,-0.19,171.86,-133.45,4,1
169.37,-131.22,-0.01,0,-0.19,172.82,-133.45,4,0
169.35,-131.22,-0.21,0,-0.19,173.42,-133.45,4,0
169.34,-131.22,-0.18,0,-0.19,174.02,-133.45,4,0
169.36,-131.21,-0.45,0,-0.19,174.68,-133.45,4,0
169.36,-131.23,-0.11,0,-0.19,175.34,-133.45,4,0
169.47,-131.25,0.45,1.17,-0.19,176,-133.45,1,0
169.73,-131.28,0.45,1.42,-0.13,176.66,-133.45,1,0
170.06,-131.31,0.45,1.68,-0.07,177.32,-133.45,1,0
170.46,-131.31,0.26,1.9,0.01,177.98,-133.45,1,0
170.83,-131.31,0.24,2.07,0.06,178.58,-133.45,1,0
171.26,-131.27,0.08,2.34,0.09,179.18,-133.45,1,0
171.82,-131.21,-0.02,2.66,0.11,179.84,-133.45,2,0
172.41,-131.16,-0.06,2.9,0.1,180.5,-133.46,1,0
173.07,-131.09,0.02,3.12,0.09,181.16,-133.46,2,0
173.75,-131.05,-0.21,3.37,0.08,181.82,-133.46,2,0
174.45,-131.01,-0.13,3.62,0.03,182.42,-133.46,2,0
175.2,-131,-0.09,3.82,-0.01,183.02,-133.46,2,0
175.96,-131.03,0.01,4.07,-0.03,183.62,-133.46,2,0
176.9,-131.04,0.05,4.35,-0.02,184.28,-133.46,2,0
177.89,-131.04,-0.02,4.68,0.01,184.94,-133.46,2,0
178.85,-131.04,-0.04,4.96,-0.01,185.54,-133.46,2,0
179.95,-131.05,-0.01,5.18,-0.02,186.2,-133.46,2,0
181.12,-131.06,-0.02,5.48,-0.02,186.86,-133.46,2,0
182.34,-131.09,0.04,5.52,-0.02,187.52,-133.46,2,0
183.44,-131.09,0.03,5.55,0.01,188.12,-133.46,2,0
184.65,-131.09,0.04,5.55,0.02,188.78,-133.46,2,0
185.87,-131.05,-0.03,5.52,0.02,189.44,-133.46,2,0
186.98,-131.06,-0.01,5.55,0.01,190.04,-133.46,2,0
188.2,-131.04,-0.04,5.55,-0.01,190.7,-133.46,2,0
189.41,-131.06,-0.02,5.52,-0.02,191.36,-133.46,2,0
190.51,-131.08,0.04,5.52,-0.02,191.96,-133.46,2,0
191.73,-131.07,0.05,5.55,0.01,192.62,-133.46,2,0
192.87,-131.05,-0.01,5.55,0.02,193.22,-133.46,2,0
194.08,-131.05,-0.03,5.55,0.01,193.88,-133.46,2,0
195.28,-131.06,-0.02,5.55,0.01,194.54,-133.46,2,0
196.51,-131.06,0.01,5.55,-0.01,195.2,-133.46,2,0
197.61,-131.07,0.01,5.55,-0.01,195.8,-133.46,2,0
198.71,-131.06,0.01,5.52,-0.01,196.4,-133.46,2,0
199.83,-131.07,0.02,5.52,0.01,197,-133.46,2,0
201.04,-131.07,0.02,5.51,0.01,197.66,-133.46,2,0
202.26,-131.04,-0.03,5.55,0.01,198.32,-133.46,2,0
203.37,-131.04,-0.01,5.55,-0.01,198.92,-133.46,2,0
204.58,-131.05,0.01,5.54,-0.01,199.58,-133.46,2,0
205.69,-131.06,-0.09,5.55,-0.02,200.18,-133.46,4,0
206.91,-131.12,-0.18,5.55,-0.08,200.84,-133.46,4,0
208.14,-131.25,-0.17,5.55,-0.16,201.5,-133.46,4,0
209.22,-131.46,-0.12,5.54,-0.23,202.1,-133.46,4,0
210.3,-131.74,-0.04,5.55,-0.26,202.7,-133.47,4,0
211.46,-132.05,0.06,5.52,-0.26,203.36,-133.47,4,0
212.64,-132.36,0.1,5.55,-0.23,204.02,-133.47,4,0
213.72,-132.55,0.07,5.55,-0.18,204.62,-133.47,4,0
214.93,-132.76,0.01,5.55,-0.16,205.28,-133.47,4,0
216.03,-132.94,0.06,5.55,-0.16,205.88,-133.47,4,0
217.22,-133.1,0.09,5.52,-0.12,206.54,-133.47,4,0
218.46,-133.23,0.08,5.55,-0.08,207.2,-133.47,4,0
219.56,-133.3,0.06,5.55,-0.05,207.8,-133.47,4,0
220.75,-133.33,0.02,5.51,-0.04,208.46,-133.47,4,0
221.87,-133.37,0.01,5.55,-0.03,209.06,-133.47,4,0
223.11,-133.4,0.02,5.53,-0.03,209.72,-133.47,4,0
224.3,-133.42,0.02,5.53,-0.02,210.38,-133.47,4,0
225.53,-133.45,0.02,5.55,-0.02,211.04,-133.47,4,0
226.64,-133.46,-0.01,5.52,-0.01,211.64,-133.47,4,0
227.86,-133.47,0.01,5.55,-0.01,212.3,-133.47,4,0
229.06,-133.46,-0.01,5.52,-0.01,212.96,-133.47,4,0
230.18,-133.47,-0.01,5.55,-0.01,213.56,-133.47,4,0
231.41,-133.47,0.01,5.51,-0.01,214.22,-133.47,4,0
232.62,-133.48,-0.01,5.52,-0.01,214.88,-133.47,4,0
233.74,-133.47,0.02,5.55,-0.01,215.48,-133.47,4,0
234.94,-133.49,0.01,5.55,0.01,216.14,-133.47,4,0
236.18,-133.47,-0.03,5.55,0.01,216.8,-133.47,4,0
237.28,-133.48,-0.01,5.51,0.01,217.4,-133.47,4,0
238.37,-133.48,0.01,5.55,-0.01,218,-133.47,4,0
239.58,-133.47,-0.01,5.53,-0.01,218.66,-133.47,4,0
240.71,-133.5,0.02,5.55,-0.01,219.26,-133.47,4,0
241.93,-133.5,0.01,5.55,-0.01,219.92,-133.47,4,0
243.13,-133.48,-0.01,5.55,-0.01,220.58,-133.47,4,0
244.25,-133.5,0.03,5.52,-0.01,221.18,-133.47,4,0
245.47,-133.5,0.01,5.55,0.01,221.84,-133.47,4,0
246.69,-133.49,-0.02,5.55,-0.01,222.5,-133.47,4,0
101.54,-133.44,0.24,1.41,0.01,127.25,-133.3,4,0
101.83,-133.43,-0.13,1.58,0.01,127.39,-133.31,4,0
102.19,-133.41,-0.11,1.78,-0.01,127.71,-133.31,4,0
102.6,-133.42,-0.02,1.95,0.01,128.18,-133.31,4,0
103.07,-133.41,-0.07,2.08,-0.01,128.79,-133.31,4,0
103.53,-133.43,0.02,2.32,-0.01,129.45,-133.31,4,0
104.05,-133.41,0.15,2.49,-0.01,130.11,-133.31,2,0
104.61,-133.44,0.34,2.72,0.05,130.77,-133.31,2,0
105.23,-133.35,0.26,2.84,0.13,131.43,-133.31,2,0
105.77,-133.28,0.18,2.99,0.18,132.03,-133.32,2,0
106.39,-133.16,0.1,3.17,0.22,132.63,-133.32,2,0
107.08,-133.03,0.03,3.31,0.23,133.29,-133.33,2,0
107.76,-132.87,-0.02,3.5,0.24,133.89,-133.33,2,0
108.5,-132.68,0.05,3.7,0.24,134.55,-133.34,2,0
109.24,-132.47,0.04,3.89,0.25,135.15,-133.35,2,0
110.08,-132.29,0.02,4.04,0.26,135.81,-133.36,2,0
110.87,-132.08,-0.01,4.21,0.26,136.41,-133.36,2,0
111.79,-131.83,-0.07,4.41,0.25,137.07,-133.37,2,0
112.77,-131.62,-0.16,4.62,0.21,137.73,-133.38,2,0
113.77,-131.43,-0.16,4.81,0.14,138.39,-133.39,2,0
115.26,-132.17,-0.09,5.04,0.06,139.29,-133.4,2,1
116.38,-132.14,-0.01,5.23,0.03,139.95,-133.41,1,1
117.53,-132.1,0.1,5.37,0.05,140.61,-133.42,1,1
118.61,-132.01,0.17,5.51,0.11,141.21,-133.42,1,1
119.71,-131.85,0.19,5.52,0.19,141.81,-133.43,1,1
120.9,-131.59,0.1,5.54,0.25,142.47,-133.43,1,1
122.08,-131.27,0.02,5.55,0.28,143.13,-133.44,0,1
123.25,-130.94,-0.08,5.55,0.27,143.79,-133.44,2,1
124.34,-130.66,-0.16,5.55,0.22,144.39,-133.44,2,1
125.41,-130.47,-0.24,5.55,0.13,144.99,-133.44,2,1
126.65,-130.38,-0.28,5.55,0.01,145.65,-133.44,2,1
127.85,-130.47,-0.23,5.52,-0.13,146.31,-133.44,2,1
129.03,-130.68,-0.14,5.55,-0.22,146.97,-133.44,2,1
130.23,-130.98,-0.05,5.55,-0.27,147.63,-133.44,2,1
131.29,-131.29,0.05,5.55,-0.27,148.23,-133.44,2,1
132.47,-131.59,0.14,5.55,-0.24,148.89,-133.44,2,1
133.65,-131.82,0.23,5.55,-0.16,149.55,-133.44,2,1
134.87,-131.95,0.26,5.55,-0.04,150.21,-133.44,2,1
135.98,-131.92,0.23,5.55,0.08,150.81,-133.44,1,1
137.08,-131.78,0.15,5.51,0.17,151.41,-133.44,1,1
138.26,-131.55,0.06,5.55,0.22,152.07,-133.44,1,1
139.47,-131.26,-0.04,5.52,0.23,152.73,-133.44,1,1
140.54,-131.03,-0.12,5.55,0.2,153.33,-133.44,1,1
141.76,-130.86,-0.15,5.55,0.13,153.99,-133.44,1,1
142.85,-130.74,-0.19,5.55,0.06,154.59,-133.44,2,1
144.08,-130.74,-0.17,5.55,-0.04,155.25,-133.44,2,1
145.17,-130.79,-0.09,5.52,-0.1,155.85,-133.44,2,1
146.41,-130.92,0.01,5.51,-0.12,156.51,-133.44,2,1
147.47,-131.06,0.1,5.53,-0.1,157.11,-133.44,2,1
148.6,-131.13,0.15,5.55,-0.05,157.71,-133.44,2,1
149.81,-131.14,0.1,5.53,0.02,158.37,-133.45,2,1
150.93,-131.12,0.07,5.52,0.06,158.97,-133.45,2,1
152.14,-131.02,-0.03,5.55,0.07,159.63,-133.45,2,1
153.22,-130.97,-0.09,5.55,0.05,160.23,-133.45,2,1
154.36,-130.93,-0.11,5.55,0.01,160.83,-133.45,2,1
155.4,-130.96,-0.06,3.91,-0.04,161.49,-133.45,2,1
155.85,-130.96,-0.04,2.36,-0.04,162.09,-133.45,2,1
156.4,-131.01,-0.03,2.58,-0.04,162.75,-133.45,2,1
156.98,-131.02,-0.03,2.76,-0.03,163.41,-133.45,2,1
157.53,-131.03,-0.02,2.89,-0.03,164.01,-133.45,2,1
158.2,-131.04,0.05,3.11,-0.02,164.67,-133.45,2,1
158.82,-131.06,0.03,3.28,-0.01,165.27,-133.45,2,1
159.57,-131.05,-0.01,3.44,0.01,165.93,-133.45,2,1
160.25,-131.04,-0.04,3.6,0.01,166.53,-133.45,2,1
161,-131.04,-0.04,3.76,-0.01,167.13,-133.45,2,1
161.76,-131.05,0.01,3.9,-0.01,167.73,-133.45,2,1
162.62,-131.06,0.02,4.06,-0.01,168.39,-133.45,2,1
163.53,-131.05,-0.02,4.24,0.01,169.05,-133.45,2,1
164.93,-130.17,-0.1,4.49,-0.02,170.01,-133.45,2,0
165.84,-130.23,-0.1,4.68,-0.06,170.61,-133.45,3,0
166.79,-130.27,-0.1,4.85,-0.1,171.21,-133.45,3,0
167.77,-130.39,-0.08,5,-0.13,171.81,-133.45,3,0
168.88,-130.54,-0.02,5.21,-0.15,172.47,-133.45,3,0
169.74,-130.7,-0.03,1.98,-0.16,173.13,-133.45,4,0
169.91,-130.7,0.26,1.07,-0.15,173.73,-133.45,2,0
170.13,-130.73,0.15,1.24,-0.11,174.33,-133.45,2,0
170.4,-130.75,0.1,1.4,-0.08,174.99,-133.45,2,0
170.75,-130.77,0.28,1.61,-0.06,175.65,-133.45,2,0
171.08,-130.79,0.13,1.77,-0.04,176.25,-133.45,2,0
171.48,-130.81,0.06,1.98,-0.03,176.91,-133.45,2,0
171.89,-130.8,0.12,2.11,-0.02,177.51,-133.45,2,0
172.32,-130.8,-0.05,2.25,-0.02,178.11,-133.45,2,0
172.83,-130.84,-0.01,2.43,-0.02,178.77,-133.45,2,0
173.39,-130.86,-0.06,2.61,-0.03,179.43,-133.45,2,0
173.98,-130.86,-0.03,2.77,-0.04,180.09,-133.46,2,0
174.61,-130.88,0.02,3,-0.05,180.75,-133.46,2,0
175.21,-130.92,-0.01,3.19,-0.05,181.35,-133.46,2,0
175.85,-130.93,-0.04,3.32,-0.05,181.95,-133.46,2,0
176.52,-130.97,0.06,3.48,-0.05,182.55,-133.46,2,0
177.31,-130.99,0.03,3.62,-0.03,183.21,-133.46,2,0
178.12,-130.99,0.01,3.87,-0.01,183.87,-133.46,2,0
178.91,-131,-0.02,4.02,-0.02,184.47,-133.46,2,0
179.71,-131.01,-0.02,4.19,-0.01,185.07,-133.46,2,0
180.63,-131.04,0.01,4.36,-0.02,185.73,-133.46,2,0
181.61,-131.06,0.03,4.53,-0.01,186.39,-133.46,2,0
182.62,-131.05,-0.02,4.7,-0.01,187.05,-133.46,2,0
183.59,-131.07,-0.01,4.89,-0.01,187.65,-133.46,2,0
184.67,-131.04,0.03,5.01,-0.01,188.31,-133.46,2,0
185.7,-131.05,-0.01,5.18,0.01,188.91,-133.46,2,0
186.73,-131.04,0.01,5.35,-0.01,189.51,-133.46,2,0
187.94,-131.07,-0.03,5.55,-0.02,190.17,-133.46,2,0
189.16,-131.07,0.03,5.51,-0.02,190.83,-133.46,2,0
190.27,-131.08,0.05,5.55,-0.01,191.43,-133.46,2,0
191.48,-131.06,0.04,5.52,0.02,192.09,-133.46,2,0
192.57,-131.07,-0.06,5.55,0.02,192.69,-133.46,2,0
193.67,-131.07,-0.03,5.55,-0.01,193.29,-133.46,2,0
194.76,-131.06,-0.03,5.55,-0.01,193.89,-133.46,2,0
195.99,-131.07,0.01,5.55,-0.01,194.55,-133.46,2,0
197.1,-131.07,0.02,5.53,0.01,195.15,-133.46,2,0
198.2,-131.06,-0.02,5.55,0.01,195.75,-133.46,2,0
199.42,-131.07,-0.01,5.55,-0.01,196.41,-133.46,2,0
200.52,-131.07,0.01,5.54,-0.01,197.01,-133.46,2,0
201.76,-131.06,0.02,5.55,0.01,197.67,-133.46,2,0
202.87,-131.06,-0.01,5.52,0.01,198.27,-133.46,2,0
203.97,-131.07,-0.08,5.55,-0.02,198.87,-133.46,4,0
205.19,-131.1,-0.17,5.55,-0.07,199.53,-133.46,4,0
206.39,-131.24,-0.18,5.52,-0.15,200.19,-133.46,4,0
207.48,-131.43,-0.13,5.55,-0.22,200.79,-133.46,4,0
208.68,-131.74,-0.04,5.52,-0.26,201.45,-133.46,4,0
209.83,-132.06,0.06,5.55,-0.26,202.11,-133.46,4,0
210.98,-132.35,0.12,3.9,-0.22,202.77,-133.47,4,0
211.47,-132.42,0.15,2.41,-0.17,203.37,-133.47,4,0
212.02,-132.51,0.09,2.56,-0.15,204.03,-133.47,4,0
212.57,-132.57,-0.08,2.7,-0.15,204.69,-133.47,4,0
213.17,-132.66,-0.01,2.95,-0.16,205.35,-133.47,4,0
213.78,-132.77,-0.02,3.12,-0.17,205.95,-133.47,4,0
214.48,-132.89,0.01,3.31,-0.17,206.61,-133.47,4,0
215.13,-133,0.09,3.44,-0.16,207.21,-133.47,4,0
215.93,-133.11,0.1,3.62,-0.13,207.87,-133.47,4,0
216.72,-133.19,0.11,3.77,-0.09,208.53,-133.47,4,0
217.54,-133.27,0.01,3.92,-0.07,209.19,-133.47,4,0
218.44,-133.32,0.08,4.15,-0.06,209.85,-133.47,4,0
219.36,-133.36,0.03,4.31,-0.04,210.51,-133.47,4,0
220.33,-133.37,-0.01,4.52,-0.04,211.17,-133.47,4,0
221.24,-133.41,0.05,4.7,-0.03,211.77,-133.47,4,0
222.29,-133.45,0.05,4.86,-0.02,212.43,-133.47,4,0
223.28,-133.42,-0.02,5.03,-0.01,213.03,-133.47,4,0
224.29,-133.46,-0.01,5.14,-0.02,213.63,-133.47,4,0
225.43,-133.47,0.01,5.31,-0.01,214.29,-133.47,4,0
226.62,-133.49,0.02,5.52,-0.01,214.95,-133.47,4,0
227.73,-133.47,0.03,5.55,-0.01,215.55,-133.47,4,0
228.93,-133.49,0.01,5.55,0.02,216.21,-133.47,4,0
230.18,-133.47,-0.01,5.55,0.01,216.87,-133.47,4,0
231.28,-133.45,-0.02,5.51,0.01,217.47,-133.47,4,0
232.48,-133.45,0.01,5.55,-0.01,218.13,-133.47,4,0
233.6,-133.46,0.01,5.52,-0.01,218.73,-133.47,4,0
234.8,-133.46,-0.02,5.54,-0.01,219.39,-133.47,4,0
235.92,-133.47,0.01,5.52,-0.01,219.99,-133.47,4,0
237.15,-133.46,0.02,5.55,-0.02,220.65,-133.47,4,0
238.36,-133.49,0.01,5.55,-0.01,221.31,-133.47,4,0
239.46,-133.48,0.01,5.55,0.01,221.91,-133.47,4,0
240.68,-133.48,0.01,5.55,0.01,222.57,-133.47,4,0
241.91,-133.49,-0.01,5.55,0.01,223.23,-133.47,4,0
243,-133.49,-0.01,5.51,-0.01,223.83,-133.47,4,0
244.12,-133.49,-0.01,5.55,-0.01,224.43,-133.47,4,0
245.35,-133.5,-0.02,5.55,-0.01,225.09,-133.48,4,0
246.55,-133.49,0.01,5.52,-0.01,225.75,-133.48,4,0
247.77,-133.5,0.02,5.53,0.01,226.41,-133.48,4,0
248.89,-133.49,-0.01,5.55,0.01,227.01,-133.48,4,0
250.1,-133.49,0.02,5.55,-0.01,227.67,-133.48,4,0
251.2,-133.48,-0.01,5.55,-0.01,228.27,-133.48,4,0
252.32,-133.48,-0.02,5.52,-0.01,228.87,-133.48,4,0
253.54,-133.49,-0.01,5.55,-0.01,229.53,-133.48,4,0
254.65,-133.51,-0.01,5.53,-0.01,230.13,-133.48,4,0
255.85,-133.48,-0.01,5.55,0.01,230.79,-133.48,4,0
257.07,-133.5,-0.01,5.55,-0.01,231.45,-133.48,4,0
258.17,-133.5,0.02,5.53,-0.01,232.05,-133.48,4,0
259.4,-133.5,-0.02,5.55,0.01,232.71,-133.48,4,0
260.5,-133.51,-0.02,5.55,0.01,233.31,-133.48,4,0
261.74,-133.5,-0.03,5.55,-0.01,233.97,-133.48,4,0
262.83,-133.5,0.03,5.55,-0.01,234.57,-133.48,4,0
263.94,-133.5,0.01,5.55,0.01,235.17,-133.48,4,0
265.17,-133.5,0.01,5.55,-0.01,235.83,-133.48,4,0
266.26,-133.5,-0.01,5.55,-0.01,236.43,-133.48,4,0
267.38,-133.5,0.01,5.55,-0.01,237.03,-133.48,4,0
268.59,-133.51,0.02,5.51,-0.01,237.69,-133.48,4,0
101.51,-133.44,-0.23,1.36,0.01,127.25,-133.3,4,0
101.8,-133.42,0.03,1.47,-0.01,127.42,-133.31,4,0
102.15,-133.44,0.06,1.6,-0.02,127.78,-133.31,4,0
102.51,-133.43,-0.03,1.74,-0.01,128.28,-133.31,4,0
102.93,-133.44,0.01,1.91,-0.01,128.92,-133.31,4,0
103.29,-133.42,0.01,2.04,0.01,129.52,-133.31,4,0
103.72,-133.41,0.13,2.16,0.02,130.12,-133.31,2,0
104.19,-133.41,0.27,2.24,0.06,130.78,-133.31,2,0
104.67,-133.38,0.2,2.34,0.1,131.38,-133.31,2,0
105.19,-133.31,0.02,2.61,0.14,132.04,-133.32,2,0
105.76,-133.23,-0.01,2.72,0.13,132.7,-133.32,2,0
106.3,-133.14,0.11,2.84,0.14,133.3,-133.33,2,0
106.92,-133.07,0.08,2.86,0.16,133.96,-133.33,2,0
107.52,-132.98,0.07,2.99,0.18,134.56,-133.34,2,0
108.16,-132.86,0.05,3.1,0.19,135.22,-133.35,2,0
108.8,-132.73,0.13,3.17,0.21,135.82,-133.36,2,0
109.51,-132.57,0.01,3.48,0.23,136.48,-133.36,2,0
110.27,-132.4,0.04,3.46,0.23,137.14,-133.37,2,0
110.94,-132.25,0.03,3.62,0.23,137.74,-133.38,2,0
111.74,-132.05,0.04,3.72,0.25,138.4,-133.39,2,0
112.48,-131.86,-0.07,3.85,0.25,139,-133.4,2,0
113.34,-131.69,-0.12,4.08,0.22,139.66,-133.41,2,0
114.14,-131.52,-0.12,4.22,0.18,140.26,-133.41,2,0
114.98,-131.37,-0.17,4.39,0.14,140.86,-133.42,2,0
116.29,-131.97,-0.11,4.4,0.05,141.76,-133.43,2,1
117.29,-131.94,0.04,4.52,0.04,142.42,-133.43,2,1
118.21,-131.88,0.16,4.68,0.08,143.02,-133.44,2,1
119.15,-131.78,0.13,4.8,0.14,143.62,-133.44,2,1
120.23,-131.62,0.06,5.06,0.19,144.28,-133.44,2,1
121.22,-131.44,-0.05,5.17,0.19,144.88,-133.44,2,1
122.35,-131.21,-0.14,5.14,0.15,145.54,-133.44,2,1
123.38,-131.12,-0.15,5.28,0.09,146.14,-133.44,2,1
124.46,-131.04,-0.12,5.38,0.04,146.74,-133.44,2,1
125.67,-131.05,-0.08,5.52,-0.02,147.4,-133.44,2,1
126.77,-131.06,-0.01,5.51,-0.03,148,-133.44,2,1
127.89,-131.08,0.04,5.55,-0.02,148.6,-133.44,2,1
129.11,-131.11,0.03,5.55,0.01,149.26,-133.44,2,1
130.31,-131.09,0.02,5.52,0.02,149.92,-133.44,2,1
131.53,-131.05,0.02,5.52,0.03,150.58,-133.44,2,1
132.75,-131.05,-0.02,5.55,0.02,151.24,-133.44,2,1
133.86,-131.02,-0.03,5.53,0.01,151.84,-133.44,2,1
135.07,-131.05,-0.01,5.55,-0.01,152.5,-133.44,2,1
136.29,-131.04,-0.01,5.55,-0.01,153.16,-133.44,2,1
137.41,-131.04,0.02,5.53,-0.01,153.76,-133.44,2,1
138.52,-131.05,0.01,5.55,-0.01,154.36,-133.44,2,1
139.72,-131.04,0.01,5.52,-0.01,155.02,-133.44,2,1
140.94,-131.05,0.01,5.55,-0.01,155.68,-133.44,2,1
142.05,-131.04,0.03,5.55,0.01,156.28,-133.44,2,1
143.27,-131.06,-0.01,5.55,0.01,156.94,-133.44,2,1
144.37,-131.05,-0.01,5.52,0.01,157.54,-133.44,2,1
145.49,-131.04,-0.01,5.55,0.01,158.14,-133.44,2,1
146.71,-131.04,-0.02,5.52,0.01,158.8,-133.45,2,1
147.81,-131.03,0.02,5.55,-0.01,159.4,-133.45,2,1
149.03,-131.02,-0.02,5.55,0.01,160.06,-133.45,2,1
150.26,-131.03,-0.01,5.52,0.01,160.72,-133.45,2,1
151.47,-131.05,-0.02,5.55,-0.01,161.38,-133.45,2,1
152.68,-131.04,0.02,5.55,-0.01,162.04,-133.45,2,1
153.8,-131.05,0.01,5.55,-0.01,162.64,-133.45,2,1
155.03,-131.06,-0.01,5.52,0.01,163.3,-133.45,2,1
156.11,-131.05,-0.01,5.55,0.01,163.9,-133.45,2,1
157.34,-131.05,-0.03,5.52,-0.01,164.56,-133.45,2,1
158.55,-131.04,-0.01,5.55,-0.01,165.22,-133.45,2,1
159.77,-131.06,0.01,5.52,-0.01,165.88,-133.45,2,1
160.99,-131.04,-0.01,5.55,0.01,166.54,-133.45,2,1
162.11,-131.03,-0.01,5.55,-0.01,167.14,-133.45,2,1
163.3,-131.04,0.01,5.51,-0.01,167.8,-133.45,2,1
164.54,-131.05,-0.01,5.55,0.01,168.46,-133.45,2,1
165.64,-131.04,-0.01,5.55,-0.01,169.06,-133.45,2,1
166.87,-131.05,0.02,5.53,0.01,169.72,-133.45,2,1
167.95,-131.05,-0.02,5.55,-0.01,170.32,-133.45,2,1
169.19,-131.03,-0.01,5.55,-0.01,170.98,-133.45,2,1
170.4,-131.07,0.02,5.55,-0.01,171.64,-133.45,2,1
